,AnimalID,SessionID,Ntrials,Protocol,Stim,FiberSide,FiberArea,StimSide,StimPort,Contralateral,InitialBias,ProgressionBlockIndex,BiasToStimMovement
5288,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,229.5,2.753343019183582
5289,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,234.5,-3.345141829301266
5290,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,239.5,-1.8299903141497502
5291,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,244.5,-3.7744347585941966
5292,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,249.5,-5.024434758594197
5293,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,254.5,-6.72898021313965
5294,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,259.5,-3.1286916128510462
5295,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,264.5,-5.932554416713845
5296,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,269.5,-9.351635335794771
5297,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,274.5,-9.8855458697053
5298,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,279.5,-5.282371266530699
5299,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,284.5,-6.293131339790776
5300,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,289.5,2.306914447755016
5301,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,294.5,8.586676352516916
5302,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,299.5,11.146200162040731
5303,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,304.5,10.151361667202234
5304,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,309.5,6.882130897971468
5305,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,314.5,3.682830198670761
5306,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,319.5,3.083429599270165
5307,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,324.5,0.7295334953740635
5308,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,329.5,-8.205281689441122
5309,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,334.5,-11.397089881249315
5310,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,339.5,-15.163323647483075
5311,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,344.5,-14.426144160303597
5312,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,349.5,-7.475386584546012
5313,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,354.5,-1.8804953646548022
5314,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,359.5,2.286171302011873
5315,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,364.5,-3.135351619511056
5316,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,369.5,1.759753275593841
5317,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,374.5,2.0330910489316167
5318,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,379.5,1.503343019183582
5319,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,384.5,3.4171236829642524
5320,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,389.5,12.336676352516918
5321,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,394.5,7.109403625244195
5322,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,399.5,4.73747000331057
5323,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,404.5,-1.3718373559967958
5324,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,409.5,-5.635351619511052
5325,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,414.5,-9.064838798998235
5326,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,419.5,-7.170899405058837
5327,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,424.5,-9.201785185944619
5328,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,429.5,-2.2466569808164145
5329,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,434.5,-1.2239297080891447
5330,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,439.5,8.17000968585025
5331,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,444.5,8.923977939818506
5332,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,449.5,12.396200162040731
5333,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,454.5,3.8951179109584793
5334,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,459.5,4.439850955691522
5335,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,464.5,1.4173873082278732
5336,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,469.5,-0.4946589788184106
5337,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,474.5,0.7364016272421878
5338,DAopto-07,merge,505.5,merge,True,Right,tStr_shuff,Left,Center,True,,479.5,2.8624700033105697
5339,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,75.5,0.0
5340,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,149.5,-8.236763236763245
5341,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,154.5,0.5044955044955088
5342,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,159.5,-0.6318681318681456
5343,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,164.5,0.3296703296703214
5344,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,169.5,8.021978021978015
5345,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,174.5,5.807525807525806
5346,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,179.5,2.777222777222761
5347,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,184.5,1.8059718059717937
5348,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,189.5,-7.677322677322685
5349,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,194.5,-4.495504495504498
5350,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,199.5,-6.698301698301705
5351,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,204.5,-7.504162504162515
5352,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,209.5,-10.544455544455545
5353,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,214.5,-17.74225774225775
5354,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,219.5,-25.06368631368632
5355,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,224.5,-28.456543456543457
5356,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,229.5,-21.31368631368632
5357,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,234.5,-7.16838716838717
5358,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,239.5,-0.25308025308025606
5359,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,244.5,9.620379620379609
5360,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,249.5,2.0196470196470173
5361,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,254.5,-2.742257742257749
5362,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,259.5,-1.0755910755910776
5363,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,264.5,0.6093906093906156
5364,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,269.5,-1.7303529803529898
5365,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,274.5,-1.7303529803529898
5366,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,279.5,7.575202575202567
5367,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,284.5,-2.082917082917092
5368,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,289.5,4.263236763236755
5369,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,294.5,0.2339327339327255
5370,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,299.5,4.40059940059939
5371,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,304.5,-2.0279720279720266
5372,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,309.5,-7.222777222777225
5373,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,314.5,-3.932733932733946
5374,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,319.5,-13.525224775224778
5375,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,324.5,-16.31368631368632
5376,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,329.5,-15.341464091464097
5377,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,334.5,-11.313686313686318
5378,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,339.5,-22.980352980352983
5379,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,344.5,-12.742257742257749
5380,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,349.5,-10.929070929070932
5381,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,354.5,-1.918081918081917
5382,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,359.5,-3.7884337884337995
5383,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,364.5,0.049950049950041375
5384,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,369.5,-7.980352980352983
5385,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,374.5,-13.059718059718065
5386,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,379.5,-3.3222333222333305
5387,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,384.5,-4.9500499500499515
5388,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,389.5,-7.828837828837834
5389,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,394.5,-4.230352980352983
5390,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,399.5,-3.283383283383287
5391,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,404.5,-20.59940059940061
5392,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,409.5,-16.90192160780397
5393,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,414.5,-15.202575202575197
5394,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,419.5,-17.74225774225775
5395,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,424.5,-10.480352980352983
5396,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,429.5,-14.775224775224771
5397,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,434.5,-10.929070929070932
5398,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,439.5,-9.495504495504491
5399,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,444.5,-9.679070929070932
5400,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,449.5,-13.151293151293153
5401,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,454.5,-16.03590853590854
5402,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,459.5,-10.480352980352983
5403,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,464.5,-18.621378621378625
5404,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,469.5,-24.874292374292388
5405,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,474.5,-18.434898434898443
5406,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,479.5,-10.59940059940061
5407,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,484.5,-10.480352980352983
5408,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,489.5,-1.6983016983017052
5409,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,494.5,8.459040959040948
5410,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,499.5,0.12570762570761929
5411,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,504.5,2.777222777222775
5412,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,509.5,3.507742257742251
5413,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,514.5,-2.742257742257749
5414,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,519.5,-7.147019647019661
5415,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,524.5,-4.798534798534803
5416,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,529.5,-4.798534798534803
5417,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,534.5,0.7375957375957327
5418,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,539.5,-4.775224775224778
5419,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,544.5,-12.266067266067274
5420,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,549.5,-24.369241869241876
5421,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,554.5,-31.31368631368632
5422,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,559.5,-27.980352980352983
5423,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,564.5,-26.01065601065602
5424,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,569.5,-25.631868131868142
5425,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,574.5,-21.84398934398935
5426,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,579.5,-20.299700299700298
5427,DAopto-07,DAopto-07 Apr07 15:06,597.0,Auditory,True,Left,tStr_shuff,Right,Center,True,56.53846153846153,584.5,-19.39060939060939
5570,DAopto-07,DAopto-07 Apr11 16:32,515.0,Auditory,True,Right,tStr_shuff,Left,Center,True,47.49180011576307,484.5,0.6729264475743264
5571,DAopto-07,DAopto-07 Apr11 16:32,515.0,Auditory,True,Right,tStr_shuff,Left,Center,True,47.49180011576307,489.5,5.6729264475743335
5572,DAopto-07,DAopto-07 Apr11 16:32,515.0,Auditory,True,Right,tStr_shuff,Left,Center,True,47.49180011576307,494.5,10.434831209479093
5573,DAopto-07,DAopto-07 Apr11 16:32,515.0,Auditory,True,Right,tStr_shuff,Left,Center,True,47.49180011576307,499.5,5.6729264475743335
5965,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,75.5,0.0
5966,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,149.5,-2.814043343801245
5967,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,154.5,-2.8820705546855976
5968,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,159.5,-9.378669194141384
5969,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,164.5,3.019289989532087
5970,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,169.5,6.619063232162475
5971,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,174.5,4.892872755971997
5972,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,179.5,4.833348946448194
5973,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,184.5,6.5226913500763
5974,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,189.5,5.1111267242259615
5975,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,194.5,8.291398833069508
5976,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,199.5,-8.354009330195804
5977,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,204.5,-1.776628377814852
5978,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,209.5,-1.2579208948216554
5979,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,214.5,-2.4909140921005637
5980,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,219.5,-0.7222066091073707
5981,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,224.5,7.293666406765645
5982,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,229.5,-0.007920894821655367
5983,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,234.5,-2.5419345002638316
5984,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,239.5,-5.8412542281549875
5985,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,244.5,-7.05157168847245
5986,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,249.5,-9.293635180535944
5987,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,254.5,-0.36506375196450946
5988,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,259.5,4.39684100994025
5989,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,264.5,6.182555295654534
5990,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,269.5,7.253983867083111
5991,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,274.5,13.781761644860886
5992,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,279.5,15.111126724225961
5993,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,284.5,6.1825552956545415
5994,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,289.5,7.492079105178348
5995,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,294.5,5.5873172004164395
5996,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,299.5,-0.365063751964513
5997,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,304.5,1.7777933908926329
5998,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,309.5,5.70636481946406
5999,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,314.5,-1.1983970852978487
6000,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,319.5,6.420650533749772
6001,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,324.5,0.11112672422596503
6002,DAopto-08,merge,478.5,merge,True,Left,tStr_shuff,Right,Center,True,,329.5,-4.888873275774035
6003,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,75.5,-0.0
6004,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,149.5,-4.130979622970479
6005,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,154.5,0.6309251389342876
6006,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,159.5,7.297591805600959
6007,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,164.5,-5.797646289637136
6008,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,169.5,-5.797646289637136
6009,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,174.5,-11.273836765827618
6010,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,179.5,3.352013574308444
6011,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,184.5,-1.750027242018092
6012,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,189.5,15.392829900839054
6013,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,194.5,7.773782281791441
6014,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,199.5,7.773782281791441
6015,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,204.5,-5.321455813446654
6016,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,209.5,7.297591805600945
6017,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,214.5,-0.5595510515419022
6018,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,219.5,1.8214013294104774
6019,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,224.5,3.011877519886667
6020,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,229.5,1.1071156151247692
6021,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,234.5,4.202353710362864
6022,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,239.5,9.440448948458098
6023,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,244.5,-7.345265337256187
6024,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,249.5,-10.678598670589516
6025,DAopto-08,DAopto-08 Apr07 15:08,444.0,Aud_Psycho,True,Right,tStr_shuff,Left,Center,True,60.07624172710803,254.5,-4.130979622970479
